test_id,trial,orifice,volume_ml,time_s,hydraulic_head_m,bore_mm,flow_l_min,mean_flow,std_flow,n,theory_flow,theory_vel_m_s,theory_bore_mm,vel_meas_m_s,vel_meas_err_m_s,rsd_pct,rsd_err_pct,total_flow_l_min,v_max_m_s,v_min_m_s,dv_pct,req_rsd_ok,req_dv_ok
7,1,7,150,25,0.4,3.0,0.36,0.454,0.10671457257563285,3,1.1185986889018613,2.637489047034733,1.7014754766027549,1.0704643579810442,0.2516170625977894,23.749515145697874,5.576213774462879,5.128,1.2543767366650123,0.9384247014899902,25.18796992481204,False,False
7,1,8,140,25,0.4,3.0,0.336,0.438,0.1198499061326291,3,1.1074127020128426,2.611114156564385,1.7014754766027549,1.0327387418407432,0.2825882220756679,23.749515145697874,5.576213774462879,5.128,1.2543767366650123,0.9384247014899902,25.18796992481204,False,False
7,1,9,150,25,0.4,3.0,0.36,0.454,0.10671457257563285,3,1.0963385749927141,2.5850030149987417,1.7014754766027549,1.0704643579810442,0.2516170625977894,23.749515145697874,5.576213774462879,5.128,1.2543767366650123,0.9384247014899902,25.18796992481204,False,False
7,1,10,160,25,0.4,3.0,0.384,0.48,0.1099818166789402,3,1.0853751892427872,2.559152984848754,1.7014754766027549,1.1317684842090334,0.2593207374026666,23.749515145697874,5.576213774462879,5.128,1.2543767366650123,0.9384247014899902,25.18796992481204,False,False
7,1,11,150,25,0.4,3.0,0.36,0.39799999999999996,0.046604720790924176,3,1.074521437350359,2.5335614550002665,1.7014754766027549,0.9384247014899902,0.10988698793026976,23.749515145697874,5.576213774462879,5.128,1.2543767366650123,0.9384247014899902,25.18796992481204,False,False
7,2,1,220,20,0.4,3.0,0.66,0.532,0.11655041827466775,3,1.1881277471580785,2.8014282071829006,1.7014754766027549,1.2543767366650123,0.2748085213013533,23.749515145697874,5.576213774462879,5.128,1.2543767366650123,0.9384247014899902,25.18796992481204,False,False
7,2,2,210,20,0.4,3.0,0.63,0.474,0.13981416237277253,3,1.1762464696864976,2.7734139251110714,1.7014754766027549,1.1176213781564206,0.3296609637908093,23.749515145697874,5.576213774462879,5.128,1.2543767366650123,0.9384247014899902,25.18796992481204,False,False
7,2,3,200,20,0.4,3.0,0.6000000000000001,0.472,0.11341957503006267,3,1.1644840049896323,2.7456797858599606,1.7014754766027549,1.1129056761388831,0.26742645939876414,23.749515145697874,5.576213774462879,5.128,1.2543767366650123,0.9384247014899902,25.18796992481204,False,False
7,2,4,190,20,0.4,3.0,0.5700000000000001,0.446,0.11003635762783139,3,1.1528391649397365,2.7182229880013615,1.7014754766027549,1.0516015499108937,0.2594493368340289,23.749515145697874,5.576213774462879,5.128,1.2543767366650123,0.9384247014899902,25.18796992481204,False,False
7,2,5,200,20,0.4,3.0,0.6000000000000001,0.464,0.11838918869558998,3,1.141310773290339,2.6910407581213476,1.7014754766027549,1.0940428680687326,0.279144067993219,23.749515145697874,5.576213774462879,5.128,1.2543767366650123,0.9384247014899902,25.18796992481204,False,False
7,2,6,220,20,0.4,3.0,0.66,0.516,0.12979984591670363,3,1.1298976655574355,2.664130350540134,1.7014754766027549,1.2166511205247112,0.306048697632737,23.749515145697874,5.576213774462879,5.128,1.2543767366650123,0.9384247014899902,25.18796992481204,False,False
7,2,7,190,20,0.4,3.0,0.5700000000000001,0.454,0.10671457257563285,3,1.1185986889018613,2.637489047034733,1.7014754766027549,1.0704643579810442,0.2516170625977894,23.749515145697874,5.576213774462879,5.128,1.2543767366650123,0.9384247014899902,25.18796992481204,False,False
7,2,8,190,20,0.4,3.0,0.5700000000000001,0.438,0.1198499061326291,3,1.1074127020128426,2.611114156564385,1.7014754766027549,1.0327387418407432,0.2825882220756679,23.749515145697874,5.576213774462879,5.128,1.2543767366650123,0.9384247014899902,25.18796992481204,False,False
7,2,9,190,20,0.4,3.0,0.5700000000000001,0.454,0.10671457257563285,3,1.0963385749927141,2.5850030149987417,1.7014754766027549,1.0704643579810442,0.2516170625977894,23.749515145697874,5.576213774462879,5.128,1.2543767366650123,0.9384247014899902,25.18796992481204,False,False
7,2,10,200,20,0.4,3.0,0.6000000000000001,0.48,0.1099818166789402,3,1.0853751892427872,2.559152984848754,1.7014754766027549,1.1317684842090334,0.2593207374026666,23.749515145697874,5.576213774462879,5.128,1.2543767366650123,0.9384247014899902,25.18796992481204,False,False
7,2,11,150,20,0.4,3.0,0.45,0.39799999999999996,0.046604720790924176,3,1.074521437350359,2.5335614550002665,1.7014754766027549,0.9384247014899902,0.10988698793026976,23.749515145697874,5.576213774462879,5.128,1.2543767366650123,0.9384247014899902,25.18796992481204,False,False
7,3,1,210,25,0.4,3.0,0.504,0.532,0.11655041827466775,3,1.1881277471580785,2.8014282071829006,1.7014754766027549,1.2543767366650123,0.2748085213013533,23.749515145697874,5.576213774462879,5.128,1.2543767366650123,0.9384247014899902,25.18796992481204,False,False
7,3,2,180,25,0.4,3.0,0.43199999999999994,0.474,0.13981416237277253,3,1.1762464696864976,2.7734139251110714,1.7014754766027549,1.1176213781564206,0.3296609637908093,23.749515145697874,5.576213774462879,5.128,1.2543767366650123,0.9384247014899902,25.18796992481204,False,False
7,3,3,180,25,0.4,3.0,0.43199999999999994,0.472,0.11341957503006267,3,1.1644840049896323,2.7456797858599606,1.7014754766027549,1.1129056761388831,0.26742645939876414,23.749515145697874,5.576213774462879,5.128,1.2543767366650123,0.9384247014899902,25.18796992481204,False,False
7,3,4,170,25,0.4,3.0,0.40800000000000003,0.446,0.11003635762783139,3,1.1528391649397365,2.7182229880013615,1.7014754766027549,1.0516015499108937,0.2594493368340289,23.749515145697874,5.576213774462879,5.128,1.2543767366650123,0.9384247014899902,25.18796992481204,False,False
7,3,5,170,25,0.4,3.0,0.40800000000000003,0.464,0.11838918869558998,3,1.141310773290339,2.6910407581213476,1.7014754766027549,1.0940428680687326,0.279144067993219,23.749515145697874,5.576213774462879,5.128,1.2543767366650123,0.9384247014899902,25.18796992481204,False,False
7,3,6,200,25,0.4,3.0,0.48,0.516,0.12979984591670363,3,1.1298976655574355,2.664130350540134,1.7014754766027549,1.2166511205247112,0.306048697632737,23.749515145697874,5.576213774462879,5.128,1.2543767366650123,0.9384247014899902,25.18796992481204,False,False
7,3,7,180,25,0.4,3.0,0.43199999999999994,0.454,0.10671457257563285,3,1.1185986889018613,2.637489047034733,1.7014754766027549,1.0704643579810442,0.2516170625977894,23.749515145697874,5.576213774462879,5.128,1.2543767366650123,0.9384247014899902,25.18796992481204,False,False
7,3,8,170,25,0.4,3.0,0.40800000000000003,0.438,0.1198499061326291,3,1.1074127020128426,2.611114156564385,1.7014754766027549,1.0327387418407432,0.2825882220756679,23.749515145697874,5.576213774462879,5.128,1.2543767366650123,0.9384247014899902,25.18796992481204,False,False
7,3,9,180,25,0.4,3.0,0.43199999999999994,0.454,0.10671457257563285,3,1.0963385749927141,2.5850030149987417,1.7014754766027549,1.0704643579810442,0.2516170625977894,23.749515145697874,5.576213774462879,5.128,1.2543767366650123,0.9384247014899902,25.18796992481204,False,False
7,3,10,190,25,0.4,3.0,0.45599999999999996,0.48,0.1099818166789402,3,1.0853751892427872,2.559152984848754,1.7014754766027549,1.1317684842090334,0.2593207374026666,23.749515145697874,5.576213774462879,5.128,1.2543767366650123,0.9384247014899902,25.18796992481204,False,False
7,3,11,160,25,0.4,3.0,0.384,0.39799999999999996,0.046604720790924176,3,1.074521437350359,2.5335614550002665,1.7014754766027549,0.9384247014899902,0.10988698793026976,23.749515145697874,5.576213774462879,5.128,1.2543767366650123,0.9384247014899902,25.18796992481204,False,False
